Time,Radiation [W/m^2],Radiation  S.D,Radiation  VARIANCE,Wind Speed [m/s],Wind Speed S.D,Wind Speed VARIANCE,Wind Direction [Deg],Wind Direction S.D,Wind Direction VARIANCE,TC8 Temp [C],TC2 Temp [C],TC9 Temp [C],TC6 Temp [C],TC10 Temp [C],TC12 Temp [C],TC13 Temp [C],TC14 Temp [C],TC8 S.D,TC2 S.D,TC9 S.D,TC6 S.D,TC10 S.D,TC12 S.D,TC13 S.D,TC14 S.D,TC8 Variance,TC2 Variance,TC9 Variance,TC6 Variance,TC10 Variance,TC12 Variance,TC13 Variance,TC14 Variance
3710523631.934946,0.000000,0.000187,0.000000,0.000000,0.000187,0.000000,10.000000,0.401829,0.161467,28.615928,30.888717,26.198216,32.736614,26.840926,31.366633,30.013866,28.547486,0.005880,0.007982,0.007117,0.008506,0.004418,0.019314,0.007124,0.060723,0.000035,0.000064,0.000051,0.000072,0.000020,0.000373,0.000051,0.003687
3710523981.935420,0.000000,0.000208,0.000000,0.000000,0.000416,0.000000,10.000000,0.739338,0.546620,28.563280,30.838716,26.174765,32.723372,26.838316,31.359092,29.995462,28.500152,0.006121,0.005877,0.003388,0.006375,0.005724,0.015072,0.010252,0.017300,0.000037,0.000035,0.000011,0.000041,0.000033,0.000227,0.000105,0.000299
3710524331.935897,0.000000,0.000271,0.000000,0.000000,0.000242,0.000000,10.000000,0.484706,0.234940,28.553124,30.837248,26.144586,32.720977,26.787486,31.354224,29.968333,28.441077,0.008812,0.014140,0.004964,0.004024,0.004651,0.010921,0.004558,0.045937,0.000078,0.000200,0.000025,0.000016,0.000022,0.000119,0.000021,0.002110
3710524681.935356,0.000000,0.000271,0.000000,0.000000,0.000230,0.000000,10.000000,0.905419,0.819784,28.468107,30.750887,26.040015,32.708454,26.777958,31.337841,29.973196,28.523018,0.005051,0.006013,0.007300,0.006831,0.004126,0.014666,0.007226,0.083661,0.000026,0.000036,0.000053,0.000047,0.000017,0.000215,0.000052,0.006999
3710525031.936821,0.000000,0.000230,0.000000,0.000000,0.000277,0.000000,51.874361,0.104492,0.010919,28.419071,30.702423,25.937814,32.707201,26.736487,31.339402,29.978973,28.681325,0.006813,0.005823,0.004894,0.007592,0.004348,0.010757,0.006439,0.102706,0.000046,0.000034,0.000024,0.000058,0.000019,0.000116,0.000041,0.010549
3710525381.935294,0.000000,0.000393,0.000000,0.000000,0.000222,0.000000,10.000000,0.842818,0.710342,28.393977,30.643614,25.899908,32.699432,26.720540,31.304440,29.958375,29.341760,0.011365,0.015671,0.008737,0.008730,0.011469,0.012520,0.015014,0.042830,0.000129,0.000246,0.000076,0.000076,0.000132,0.000157,0.000225,0.001834
3710525731.936763,0.000000,0.000155,0.000000,0.000000,0.000312,0.000000,10.336163,0.776446,0.602869,28.373696,30.629907,25.912555,32.705212,26.732139,31.292940,29.963827,28.483372,0.012895,0.010015,0.007153,0.008265,0.008419,0.027118,0.013321,0.170915,0.000166,0.000100,0.000051,0.000068,0.000071,0.000735,0.000177,0.029212
3710526081.935234,0.000000,0.000259,0.000000,0.000000,0.000277,0.000000,20.046809,0.735540,0.541019,28.237913,30.472255,25.583847,32.696345,26.347472,31.234964,29.942595,29.418099,0.011024,0.013534,0.018946,0.005431,0.024308,0.019179,0.012923,0.061512,0.000122,0.000183,0.000359,0.000029,0.000591,0.000368,0.000167,0.003784
3710526431.936702,0.000000,0.000222,0.000000,0.000000,0.000277,0.000000,10.000000,0.808974,0.654439,28.018354,30.378425,25.279978,32.714935,25.993179,31.240488,29.956463,29.178618,0.013222,0.010674,0.005282,0.007538,0.007578,0.014615,0.011553,0.039662,0.000175,0.000114,0.000028,0.000057,0.000057,0.000214,0.000133,0.001573
3710526781.935173,0.000000,0.000242,0.000000,0.000000,0.000222,0.000000,35.592588,0.484443,0.234685,27.990781,30.384998,25.372322,32.717355,26.287102,31.201323,29.933746,28.126356,0.009753,0.007660,0.008946,0.006697,0.005630,0.008547,0.007196,0.061552,0.000095,0.000059,0.000080,0.000045,0.000032,0.000073,0.000052,0.003789
3710527131.935642,0.000000,0.000317,0.000000,0.000000,0.000222,0.000000,11.884074,0.722708,0.522307,28.049764,30.358401,25.366160,32.715540,26.199524,31.186797,29.923266,28.418413,0.004739,0.005636,0.006084,0.007615,0.006886,0.021705,0.005767,0.068248,0.000022,0.000032,0.000037,0.000058,0.000047,0.000471,0.000033,0.004658
3710527481.935133,0.000000,0.000259,0.000000,0.000000,0.000230,0.000000,28.057744,0.740649,0.548561,28.077333,30.397756,25.494893,32.692562,26.299980,31.112039,29.873343,28.636527,0.008087,0.011321,0.008165,0.005160,0.006379,0.015424,0.007529,0.146230,0.000065,0.000128,0.000067,0.000027,0.000041,0.000238,0.000057,0.021383
3710527831.935580,0.000000,0.000242,0.000000,0.000000,0.000317,0.000000,18.544905,0.705306,0.497457,28.039025,30.304719,25.326515,32.683086,26.065679,31.091045,29.851804,29.224567,0.006687,0.009191,0.013125,0.002186,0.018775,0.026181,0.005614,0.052831,0.000045,0.000084,0.000172,0.000005,0.000353,0.000685,0.000032,0.002791
3710528181.935074,0.000000,0.000317,0.000000,0.000000,0.000312,0.000000,26.277541,0.654503,0.428374,28.073582,30.288644,25.372592,32.708427,26.179026,31.093390,29.885734,27.813209,0.008279,0.008063,0.023088,0.003905,0.021345,0.020274,0.008237,0.057558,0.000069,0.000065,0.000533,0.000015,0.000456,0.000411,0.000068,0.003313
3710528531.935521,0.000000,0.000170,0.000000,0.000000,0.000279,0.000000,14.096690,0.631654,0.398987,28.155802,30.361898,25.621487,32.681641,26.273917,30.994599,29.846830,28.318206,0.004164,0.003930,0.007391,0.003242,0.004150,0.014788,0.005126,0.041934,0.000017,0.000015,0.000055,0.000011,0.000017,0.000219,0.000026,0.001758
3710528881.935012,0.000000,0.000259,0.000000,0.000000,0.000319,0.000000,24.391530,0.717894,0.515371,28.059268,30.253204,25.320738,32.697603,26.033103,31.000566,29.866172,28.542982,0.013249,0.010524,0.011932,0.004915,0.004214,0.012797,0.003704,0.159568,0.000176,0.000111,0.000142,0.000024,0.000018,0.000164,0.000014,0.025462
3710529231.935512,0.000000,0.000259,0.000000,0.000000,0.000170,0.000000,56.499678,0.078990,0.006239,28.130623,30.341897,25.532596,32.702669,26.224203,30.943004,29.843313,27.966785,0.006078,0.007729,0.007595,0.007351,0.004775,0.031843,0.011142,0.130839,0.000037,0.000060,0.000058,0.000054,0.000023,0.001014,0.000124,0.017119
3710529581.934982,0.000000,0.000373,0.000000,0.000000,0.000271,0.000000,10.000000,0.099259,0.009852,28.161023,30.294915,25.587119,32.665611,26.217903,30.892783,29.785290,28.641363,0.014001,0.010752,0.016195,0.009310,0.016134,0.025941,0.009628,0.144602,0.000196,0.000116,0.000262,0.000087,0.000260,0.000673,0.000093,0.020910
3710529931.935452,0.000000,0.000277,0.000000,0.000000,0.000170,0.000000,10.000000,0.000279,0.000000,28.060130,30.162222,25.202433,32.689244,25.926311,30.948180,29.826692,28.801470,0.008216,0.006311,0.016232,0.007113,0.010069,0.015861,0.007869,0.064379,0.000068,0.000040,0.000263,0.000051,0.000101,0.000252,0.000062,0.004145
3710530281.936898,0.000000,0.000362,0.000000,0.000000,0.000187,0.000000,10.000000,0.013629,0.000186,28.023731,30.171727,25.363767,32.688612,26.108759,30.915493,29.805549,27.707600,0.004103,0.007071,0.007601,0.007730,0.003780,0.013765,0.010311,0.052818,0.000017,0.000050,0.000058,0.000060,0.000014,0.000189,0.000106,0.002790
3710530631.935367,0.000000,0.000373,0.000000,0.000000,0.000277,0.000000,10.000000,0.000302,0.000000,27.874577,30.085765,25.061401,32.696724,25.810548,30.916154,29.836853,28.778177,0.017933,0.009634,0.019354,0.006051,0.019870,0.029178,0.010938,0.045729,0.000322,0.000093,0.000375,0.000037,0.000395,0.000851,0.000120,0.002091
3710530981.936837,0.000000,0.000277,0.000000,0.000000,0.000170,0.000000,10.000000,0.000230,0.000000,27.564545,29.906507,24.703542,32.695290,25.447952,30.854947,29.812617,28.546687,0.022708,0.012580,0.018196,0.008460,0.012967,0.019404,0.009936,0.088121,0.000516,0.000158,0.000331,0.000072,0.000168,0.000377,0.000099,0.007765
3710531331.935330,0.000000,0.000159,0.000000,0.000000,0.000312,0.000000,10.000000,0.000222,0.000000,27.344147,29.797602,24.477036,32.677384,25.301226,30.808586,29.777562,28.781541,0.010985,0.009631,0.012835,0.005854,0.016130,0.021498,0.016583,0.043545,0.000121,0.000093,0.000165,0.000034,0.000260,0.000462,0.000275,0.001896
3710531681.936799,0.000000,0.000219,0.000000,0.000000,0.000170,0.000000,10.000000,0.115342,0.013304,27.261419,29.666520,24.315387,32.637965,25.184754,30.752226,29.714469,28.917357,0.011112,0.012874,0.012952,0.009576,0.013435,0.016956,0.011884,0.067022,0.000123,0.000166,0.000168,0.000092,0.000181,0.000288,0.000141,0.004492
3710532031.935269,0.000000,0.000302,0.000000,0.000000,0.000259,0.000000,10.000000,0.144184,0.020789,27.212329,29.629119,24.189045,32.652622,25.019428,30.753145,29.703922,28.604925,0.040561,0.021312,0.019510,0.016243,0.011394,0.025594,0.010205,0.073066,0.001645,0.000454,0.000381,0.000264,0.000130,0.000655,0.000104,0.005339
3710532381.936717,0.000000,0.000387,0.000000,0.000000,0.000159,0.000000,10.000000,0.090777,0.008240,27.095384,29.623098,24.077261,32.661494,24.905622,30.754332,29.722998,28.424821,0.017621,0.013119,0.010085,0.006436,0.010177,0.027843,0.015713,0.039292,0.000311,0.000172,0.000102,0.000041,0.000104,0.000775,0.000247,0.001544
3710532731.935412,0.000000,0.000312,0.000000,0.000000,0.000259,0.000000,10.000000,0.151614,0.022987,27.046664,29.549787,23.981162,32.664559,24.846939,30.734117,29.721666,27.882445,0.007016,0.008698,0.007418,0.005352,0.005653,0.020160,0.009778,0.292837,0.000049,0.000076,0.000055,0.000029,0.000032,0.000406,0.000096,0.085754
3710533081.935130,0.000000,0.000288,0.000000,0.000000,0.000139,0.000000,10.000000,0.083363,0.006949,27.010624,29.526226,23.899695,32.666494,24.759053,30.667649,29.699979,28.594042,0.010175,0.007598,0.004198,0.004897,0.015680,0.019105,0.008336,0.053654,0.000104,0.000058,0.000018,0.000024,0.000246,0.000365,0.000069,0.002879
3710533431.935600,0.000000,0.000159,0.000000,0.000000,0.000271,0.000000,10.000000,0.000173,0.000000,26.943612,29.507357,23.818330,32.652409,24.730239,30.641154,29.670363,28.540621,0.010719,0.014451,0.005673,0.005411,0.004421,0.020349,0.010910,0.129147,0.000115,0.000209,0.000032,0.000029,0.000020,0.000414,0.000119,0.016679
3710533781.935077,0.000000,0.000259,0.000000,0.000000,0.000222,0.000000,10.000000,0.000230,0.000000,26.959466,29.462531,23.757937,32.650854,24.703430,30.591063,29.674586,28.307360,0.015025,0.013406,0.014945,0.014714,0.021026,0.025033,0.011928,0.228005,0.000226,0.000180,0.000223,0.000217,0.000442,0.000627,0.000142,0.051986
3710534131.935540,0.000000,0.000173,0.000000,0.000000,0.000288,0.000000,10.000000,0.000219,0.000000,26.985957,29.390876,23.703272,32.613171,24.589435,30.516938,29.618007,28.056165,0.023029,0.008950,0.007961,0.009820,0.008943,0.029843,0.020676,0.285022,0.000530,0.000080,0.000063,0.000096,0.000080,0.000891,0.000427,0.081238
3710534481.935009,0.000000,0.000268,0.000000,0.000000,0.000271,0.000000,10.000000,0.163937,0.026875,26.853505,29.368983,23.570196,32.612840,24.429087,30.479224,29.607598,28.329790,0.011141,0.008497,0.006572,0.005683,0.003379,0.018989,0.014440,0.065454,0.000124,0.000072,0.000043,0.000032,0.000011,0.000361,0.000209,0.004284
3710534831.935479,0.000000,0.000450,0.000000,0.000000,0.000208,0.000000,10.000000,0.091932,0.008451,26.807160,29.374227,23.507339,32.650436,24.351984,30.496043,29.647784,28.100091,0.022297,0.011607,0.009262,0.005482,0.011015,0.016598,0.011157,0.228657,0.000497,0.000135,0.000086,0.000030,0.000121,0.000276,0.000124,0.052284
3710535181.934948,0.000000,0.000277,0.000000,0.000000,0.000208,0.000000,10.000000,0.000187,0.000000,26.786874,29.383652,23.480904,32.663223,24.339851,30.438764,29.639263,27.981275,0.010887,0.011241,0.012304,0.007255,0.010730,0.023767,0.021683,0.122977,0.000119,0.000126,0.000151,0.000053,0.000115,0.000565,0.000470,0.015123
3710535531.935440,0.000000,0.000187,0.000000,0.000000,0.000310,0.000000,10.000000,0.022929,0.000526,26.838040,29.356453,23.458351,32.631964,24.330967,30.345957,29.598214,27.998705,0.016051,0.009241,0.009730,0.007079,0.008312,0.012406,0.009580,0.065772,0.000258,0.000085,0.000095,0.000050,0.000069,0.000154,0.000092,0.004326
3710535881.936886,0.000000,0.000339,0.000000,0.000000,0.000222,0.000000,10.000000,0.000312,0.000000,26.746087,29.270032,23.356625,32.629488,24.260603,30.276907,29.584509,28.078198,0.025299,0.032999,0.021363,0.008956,0.004782,0.031785,0.017879,0.057147,0.000640,0.001089,0.000456,0.000080,0.000023,0.001010,0.000320,0.003266
3710536231.935356,0.000000,0.000635,0.000000,0.000000,0.000310,0.000000,10.000000,0.000232,0.000000,26.801671,29.286918,23.236254,32.627595,24.233317,30.225576,29.569832,28.169722,0.030209,0.011063,0.015559,0.012765,0.010124,0.019883,0.014529,0.051766,0.000913,0.000122,0.000242,0.000163,0.000103,0.000395,0.000211,0.002680
3710536581.935844,0.000000,0.000312,0.000000,0.000000,0.000230,0.000000,10.000000,0.073402,0.005388,26.753086,29.240424,23.211780,32.618590,24.183017,30.150268,29.537266,27.786352,0.017818,0.006767,0.014386,0.006247,0.005617,0.025277,0.020120,0.025689,0.000317,0.000046,0.000207,0.000039,0.000032,0.000639,0.000405,0.000660
3710536931.935298,0.000000,0.000279,0.000000,0.000000,0.000277,0.000000,10.000000,0.150533,0.022660,26.801302,29.145680,23.223204,32.609744,24.091472,30.060141,29.490181,27.279103,0.008950,0.009351,0.011394,0.007635,0.011451,0.024339,0.013442,0.130248,0.000080,0.000087,0.000130,0.000058,0.000131,0.000592,0.000181,0.016965
3710537281.936766,0.000000,0.000219,0.000000,0.000000,0.000259,0.000000,10.000000,0.139514,0.019464,26.696924,29.092211,23.139083,32.560097,23.999912,29.938074,29.421584,27.207539,0.021517,0.007948,0.013244,0.006324,0.006933,0.019102,0.010741,0.284691,0.000463,0.000063,0.000175,0.000040,0.000048,0.000365,0.000115,0.081049
3710537631.935258,0.000000,0.000139,0.000000,0.000000,0.000170,0.000000,10.000000,0.119284,0.014229,26.681639,29.122397,23.095781,32.590029,23.974901,29.931136,29.459446,27.379111,0.030868,0.020041,0.013447,0.017291,0.008198,0.021351,0.016351,0.264785,0.000953,0.000402,0.000181,0.000299,0.000067,0.000456,0.000267,0.070111
3710537981.935706,0.000000,0.000348,0.000000,0.000000,0.000000,0.000000,10.000000,0.064178,0.004119,26.704089,29.126520,23.085302,32.590103,24.010737,29.860832,29.483831,27.778439,0.019166,0.012426,0.012419,0.005612,0.005562,0.016050,0.015028,0.123700,0.000367,0.000154,0.000154,0.000031,0.000031,0.000258,0.000226,0.015302
3710538331.935174,0.000000,0.000271,0.000000,0.000000,0.000139,0.000000,10.000000,0.105812,0.011196,26.724584,29.156434,23.103317,32.550820,24.042821,29.790886,29.453801,27.556565,0.022700,0.013497,0.008672,0.007653,0.011444,0.018643,0.013545,0.246959,0.000515,0.000182,0.000075,0.000059,0.000131,0.000348,0.000183,0.060989
3710538681.936645,0.000000,0.000288,0.000000,0.000000,0.000242,0.000000,10.000000,0.096824,0.009375,26.724059,29.220030,23.060908,32.564480,23.977248,29.772633,29.485503,27.427467,0.033119,0.010560,0.015399,0.014999,0.007143,0.027190,0.017221,0.090693,0.001097,0.000112,0.000237,0.000225,0.000051,0.000739,0.000297,0.008225
3710539031.935114,0.000000,0.000155,0.000000,0.000000,0.000222,0.000000,10.000000,0.080011,0.006402,26.737710,29.187399,23.091480,32.559862,24.064561,29.779381,29.496287,27.597905,0.015203,0.014519,0.008908,0.009483,0.004053,0.033433,0.022967,0.055917,0.000231,0.000211,0.000079,0.000090,0.000016,0.001118,0.000527,0.003127
3710539381.935584,0.000000,0.000268,0.000000,0.000000,0.000187,0.000000,10.000000,0.000230,0.000000,26.834150,29.140750,23.157012,32.564557,24.134510,29.739535,29.530692,27.185125,0.005942,0.014577,0.006549,0.006329,0.005285,0.015913,0.006783,0.078739,0.000035,0.000212,0.000043,0.000040,0.000028,0.000253,0.000046,0.006200
3710539731.935055,0.000000,0.000319,0.000000,0.000000,0.000230,0.000000,10.000000,0.000288,0.000000,26.888379,29.110165,23.198536,32.543356,24.175065,29.665161,29.518017,27.006015,0.009478,0.007405,0.006536,0.003804,0.003956,0.016150,0.005689,0.134849,0.000090,0.000055,0.000043,0.000014,0.000016,0.000261,0.000032,0.018184
3710540081.935545,0.000000,0.000277,0.000000,0.000000,0.000242,0.000000,10.000000,0.000242,0.000000,26.873567,29.147290,23.193611,32.536588,24.170195,29.609515,29.528007,25.997572,0.018687,0.007558,0.008292,0.008982,0.003832,0.027196,0.014753,0.222568,0.000349,0.000057,0.000069,0.000081,0.000015,0.000740,0.000218,0.049536
3710540431.935016,0.000000,0.000242,0.000000,0.000000,0.000219,0.000000,10.000000,0.000271,0.000000,26.829667,29.161173,23.179869,32.515599,24.147399,29.534366,29.488945,26.372906,0.015086,0.009576,0.008359,0.007144,0.007132,0.029374,0.015517,0.161427,0.000228,0.000092,0.000070,0.000051,0.000051,0.000863,0.000241,0.026059
3710540781.935465,0.000000,0.000348,0.000000,0.000000,0.000222,0.000000,10.000000,0.000242,0.000000,26.861622,29.223644,23.177494,32.514999,24.161607,29.503718,29.512492,26.555643,0.019813,0.017225,0.013071,0.014817,0.014542,0.029132,0.013750,0.416415,0.000393,0.000297,0.000171,0.000220,0.000211,0.000849,0.000189,0.173402
3710541131.936932,0.000000,0.000230,0.000000,0.000000,0.000288,0.000000,10.000000,0.013475,0.000182,26.797514,29.111947,23.145896,32.484013,24.095940,29.392964,29.461547,27.250478,0.008850,0.007057,0.007618,0.006046,0.006135,0.014017,0.010402,0.047962,0.000078,0.000050,0.000058,0.000037,0.000038,0.000196,0.000108,0.002300
3710541481.935404,0.000000,0.000554,0.000000,0.000000,0.000170,0.000000,10.000000,0.000170,0.000000,26.786196,29.076352,23.152027,32.499788,24.082694,29.365636,29.478808,27.293966,0.014976,0.009456,0.007333,0.006152,0.005738,0.034843,0.021686,0.220678,0.000224,0.000089,0.000054,0.000038,0.000033,0.001214,0.000470,0.048699
3710541831.936896,0.000000,0.000222,0.000000,0.000000,0.000242,0.000000,10.000000,0.000242,0.000000,26.817914,29.053888,23.081104,32.480752,24.044405,29.335373,29.450187,27.163907,0.010529,0.010126,0.004530,0.007984,0.006454,0.024632,0.006291,0.157882,0.000111,0.000103,0.000021,0.000064,0.000042,0.000607,0.000040,0.024927
3710542181.935342,0.000000,0.000339,0.000000,0.000000,0.000362,0.000000,10.000000,0.000319,0.000000,26.831824,29.033891,23.049084,32.493412,24.029820,29.229667,29.425120,26.434212,0.006792,0.006583,0.005506,0.005339,0.004952,0.012120,0.010849,0.127860,0.000046,0.000043,0.000030,0.000028,0.000025,0.000147,0.000118,0.016348
3710542531.936810,0.000000,0.000271,0.000000,0.000000,0.000187,0.000000,10.000000,0.000230,0.000000,26.807231,28.977753,23.046050,32.474490,24.034830,29.151872,29.395950,26.646789,0.011017,0.015049,0.008009,0.008180,0.007910,0.027067,0.006704,0.105555,0.000121,0.000226,0.000064,0.000067,0.000063,0.000733,0.000045,0.011142
3710542881.935280,0.000000,0.000279,0.000000,0.000000,0.000187,0.000000,10.000000,0.000411,0.000000,26.752583,29.063649,23.011058,32.474292,24.010414,29.080468,29.361449,26.626376,0.006960,0.005615,0.005174,0.003903,0.004419,0.018579,0.006241,0.076766,0.000048,0.000032,0.000027,0.000015,0.000020,0.000345,0.000039,0.005893
3710543231.935768,0.000000,0.000219,0.000000,0.000000,0.000187,0.000000,10.000000,0.000277,0.000000,26.685278,29.026182,23.003944,32.460680,23.972980,28.976966,29.325641,26.457316,0.013867,0.013919,0.009942,0.006486,0.009716,0.019415,0.004008,0.238979,0.000192,0.000194,0.000099,0.000042,0.000094,0.000377,0.000016,0.057111
3710543581.935221,0.000000,0.000219,0.000000,0.000000,0.000310,0.000000,10.000000,0.000155,0.000000,26.680280,28.932255,22.964747,32.432714,23.927874,28.917396,29.293455,26.183212,0.012495,0.007977,0.005996,0.008008,0.010570,0.022974,0.009312,0.162266,0.000156,0.000064,0.000036,0.000064,0.000112,0.000528,0.000087,0.026330
3710543931.936690,0.000000,0.000222,0.000000,0.000000,0.000139,0.000000,10.000000,0.000230,0.000000,26.600683,28.832264,22.923059,32.410893,23.854591,28.824604,29.255378,26.788783,0.019376,0.009645,0.006940,0.010355,0.008596,0.022514,0.006834,0.097736,0.000375,0.000093,0.000048,0.000107,0.000074,0.000507,0.000047,0.009552
3710544281.935160,0.000000,0.000346,0.000000,0.000000,0.000242,0.000000,10.000000,0.013127,0.000172,26.656480,28.833755,22.917531,32.417386,23.842858,28.775354,29.224124,26.405016,0.006607,0.005356,0.004392,0.004972,0.004209,0.022041,0.016654,0.236333,0.000044,0.000029,0.000019,0.000025,0.000018,0.000486,0.000277,0.055853
3710544631.935629,0.000000,0.000230,0.000000,0.000000,0.000268,0.000000,10.000000,0.000302,0.000000,26.598852,28.879919,22.924892,32.401948,23.821240,28.717259,29.185157,26.430223,0.013807,0.008799,0.011227,0.010918,0.006085,0.025272,0.011661,0.168189,0.000191,0.000077,0.000126,0.000119,0.000037,0.000639,0.000136,0.028288
3710544981.935100,0.000000,0.000187,0.000000,0.000000,0.000271,0.000000,10.000000,0.032756,0.001073,26.555920,28.792772,22.912407,32.379945,23.781071,28.618502,29.116166,26.871417,0.016702,0.009071,0.007713,0.008207,0.006517,0.014267,0.009015,0.269813,0.000279,0.000082,0.000059,0.000067,0.000042,0.000204,0.000081,0.072799
3710545331.935567,0.000000,0.000348,0.000000,0.000000,0.000155,0.000000,10.000000,0.013393,0.000179,26.599437,28.840801,22.994941,32.410621,23.797962,28.581543,29.140633,26.026023,0.007999,0.007157,0.006436,0.007786,0.009393,0.016995,0.009289,0.148585,0.000064,0.000051,0.000041,0.000061,0.000088,0.000289,0.000086,0.022077
3710545681.935037,1.969619,0.000187,0.000000,0.000000,0.000187,0.000000,10.000000,0.000259,0.000000,26.529213,28.881556,23.152463,32.358983,23.779409,28.493104,29.033495,26.821470,0.014824,0.012493,0.021379,0.006750,0.009347,0.024689,0.009116,0.135493,0.000220,0.000156,0.000457,0.000046,0.000087,0.000610,0.000083,0.018358
3710546031.935508,5.077919,0.000230,0.000000,0.000000,0.000219,0.000000,10.000000,0.112392,0.012632,26.565321,28.904447,23.875081,32.365319,23.832846,28.421280,28.938911,26.351789,0.015900,0.013640,0.054451,0.008631,0.012751,0.017946,0.007257,0.098339,0.000253,0.000186,0.002965,0.000075,0.000163,0.000322,0.000053,0.009671
3710546381.935001,21.862737,0.000312,0.000000,0.000000,0.000259,0.000000,10.000000,0.121660,0.014801,26.668350,29.022088,25.071408,32.339543,23.929641,28.355854,28.918621,26.589302,0.008676,0.005512,0.069687,0.008734,0.007774,0.013511,0.010677,0.198434,0.000075,0.000030,0.004856,0.000076,0.000060,0.000183,0.000114,0.039376
3710546731.935596,31.809296,0.000288,0.000000,0.000000,0.000222,0.000000,10.000000,0.142444,0.020290,26.762302,29.147864,26.791745,32.326867,24.052968,28.360028,28.912395,27.081273,0.011094,0.003683,0.084384,0.009999,0.006473,0.016898,0.011539,0.126944,0.000123,0.000014,0.007121,0.000100,0.000042,0.000286,0.000133,0.016115
3710547081.935070,35.539256,0.000355,0.000000,0.000000,0.000277,0.000000,10.000000,0.049959,0.002496,26.936445,29.440826,28.717405,32.309528,24.285555,28.317631,28.915894,26.707577,0.010387,0.012516,0.044971,0.006150,0.004104,0.013130,0.009064,0.298388,0.000108,0.000157,0.002022,0.000038,0.000017,0.000172,0.000082,0.089036
3710547431.935537,52.324074,0.000339,0.000000,0.000000,0.000187,0.000000,10.000000,0.000232,0.000000,27.008115,29.622469,29.815981,32.331508,24.177314,28.405597,28.964080,25.270534,0.008236,0.021027,0.088756,0.007688,0.010834,0.013105,0.011708,0.209726,0.000068,0.000442,0.007878,0.000059,0.000117,0.000172,0.000137,0.043985
3710547781.935007,68.487232,0.000433,0.000000,0.000000,0.000302,0.000000,10.000000,0.000208,0.000000,26.980456,29.835021,30.781047,32.331332,24.302479,28.410710,28.972033,25.670408,0.011958,0.029263,0.205945,0.006589,0.019156,0.016240,0.007254,0.147471,0.000143,0.000856,0.042413,0.000043,0.000367,0.000264,0.000053,0.021748
3710548131.935529,80.920431,0.000259,0.000000,0.000000,0.000159,0.000000,10.000000,0.000230,0.000000,27.211869,30.365793,34.009370,32.286814,24.717254,28.378067,28.931934,25.357490,0.032431,0.026167,0.086989,0.008409,0.032862,0.017263,0.006754,0.147435,0.001052,0.000685,0.007567,0.000071,0.001080,0.000298,0.000046,0.021737
3710548481.935297,98.948569,0.000312,0.000000,0.000000,0.000173,0.000000,10.000000,0.012321,0.000152,27.528514,30.813651,35.925427,32.275446,25.191305,28.378561,28.936782,26.098493,0.018444,0.023868,0.082715,0.004606,0.022858,0.015607,0.007051,0.265129,0.000340,0.000570,0.006842,0.000021,0.000522,0.000244,0.000050,0.070294
3710548831.936780,113.246748,0.000379,0.000000,0.000000,0.000242,0.000000,10.000000,0.016015,0.000256,27.929726,31.286307,37.957977,32.256709,25.908103,28.422692,28.947853,26.784075,0.015888,0.020632,0.071530,0.006995,0.038829,0.036699,0.009003,0.199363,0.000252,0.000426,0.005116,0.000049,0.001508,0.001347,0.000081,0.039746
3710549181.935236,134.383186,0.000317,0.000000,0.000000,0.000159,0.000000,10.000000,0.095200,0.009063,28.292763,31.704366,39.663270,32.218122,26.485390,28.381523,28.928639,27.420495,0.020322,0.014258,0.077790,0.008266,0.029617,0.026166,0.015458,0.284663,0.000413,0.000203,0.006051,0.000068,0.000877,0.000685,0.000239,0.081033
3710549531.935728,148.059704,0.000386,0.000000,0.000000,0.000232,0.000000,10.000000,0.153239,0.023482,28.706990,32.289053,40.960316,32.234718,27.032942,28.516076,28.995297,27.764564,0.018868,0.022077,0.062941,0.006560,0.016359,0.022552,0.010615,0.144410,0.000356,0.000487,0.003962,0.000043,0.000268,0.000509,0.000113,0.020854
3710549881.935174,158.006263,0.000373,0.000000,0.000000,0.000271,0.000000,10.000000,0.231699,0.053685,29.029920,32.756771,42.450500,32.240935,27.705103,28.600280,29.023396,27.279824,0.047611,0.046355,0.052212,0.023420,0.024637,0.051366,0.016736,0.452247,0.002267,0.002149,0.002726,0.000549,0.000607,0.002638,0.000280,0.204527
3710550231.935644,179.764361,0.000271,0.000000,0.000000,0.000302,0.000000,10.000000,0.121799,0.014835,29.304269,33.209685,44.167679,32.233305,28.141803,28.697154,29.032994,27.220839,0.023641,0.035614,0.092693,0.008102,0.040085,0.040401,0.016495,0.121887,0.000559,0.001268,0.008592,0.000066,0.001607,0.001632,0.000272,0.014856
3710550581.935115,196.549179,0.000170,0.000000,0.000000,0.000232,0.000000,10.000000,0.150358,0.022608,29.667091,33.856914,45.637927,32.215308,28.661839,28.853028,29.061945,27.347616,0.022387,0.024800,0.029424,0.008555,0.023376,0.050386,0.006512,0.250169,0.000501,0.000615,0.000866,0.000073,0.000546,0.002539,0.000042,0.062584
3710550931.935584,211.469018,0.000208,0.000000,0.000000,0.000339,0.000000,10.000000,0.206941,0.042825,29.984899,34.247207,46.331694,32.195892,29.174208,28.997714,29.077869,28.125130,0.026003,0.027177,0.150453,0.008905,0.042480,0.027724,0.027848,0.044969,0.000676,0.000739,0.022636,0.000079,0.001805,0.000769,0.000776,0.002022
